season,title,rating,votes,double,episode,votes_norm,month,writer_B_J__Novak,writer_Mindy_Kaling,writer_Gene_Stupnitsky,writer_Justin_Spitzer,writer_Brent_Forrester,writer_Jennifer_Celotta,writer_Michael_Schur,writer_Warren_Lieberstein,writer_Halsted_Sullivan,writer_Aaron_Shure,writer_Daniel_Chun,writer_Robert_Padnick,writer_Owen_Ellickson,writer_Carrie_Kemper,writer_Allison_Silverman,writer_Steve_Hely,writer_Lester_Lewis,writer_Steve_Carell,writer_Dan_Greaney,writer_Jonathan_Green,writer_Gabe_Miller,writer_Anthony_Q__Farrell,writer_Graham_Wagner,writer_Dan_Sterling,writer_Amelie_Gillette,writer_Nicki_Schwartz_Wright,writer_Jon_Vitti,writer_Paul_Lieberstein,writer_Ryan_Koh,writer_Tim_McAuliffe,writer_Greg_Daniels,writer_Ricky_Gervais,writer_Stephen_Merchant,writer_Lee_Eisenberg,writer_Caroline_Williams,writer_Jason_Kessler,writer_Peter_Ocko,writer_Charlie_Grandy,writer_Larry_Willmore,writer_Jonathan_Huges,director_Randall_Einhorn,director_Greg_Daniels,director_Paul_Feig,director_Ken_Kwapis,director_Jeffrey_Blitz,director_Ken_Whittingham,director_David_Rogers,director_Matt_Sohn,director_Charles_McDougall,director_Paul_Lieberstein,director_B_J__Novak,director_Brent_Forrester,director_Tucker_Gates,director_Troy_Miller,director_Harold_Ramis,director_Rainn_Wilson,director_John_Krasinski,director_Steve_Carell,director_Jennifer_Celotta,director_Mindy_Kaling,director_Ed_Helms,director_Julian_Farino,director_Lee_Eisenberg,director_Gene_Stupnitsky,director_Victor_Nelli_Jr_,director_Joss_Whedon,director_Claire_Scanlon,director_Dean_Holland,director_Rodman_Flender,director_Dennie_Gordon,director_Jason_Reitman,director_Bryan_Gordon,director_Charlie_Grandy,director_Miguel_Arteta,director_Jesse_Peretz,director_Daniel_Chun,director_Eric_Appel,director_Marc_Webb,director_Roger_Nygard,director_Lee_Kirk,director_Amy_Heckerling,director_John_Scott,director_Seth_Gordon,director_Stephen_Merchant,director_Bryan_Cranston,director_Reginald_Hudlin,director_Craig_Zisk,director_Brian_Baumgartner,director_J_J__Abrams,director_Alex_Hardcastle,director_Kelly_Cantley_Kashima,director_Michael_Spiller,director_Danny_Leiner,director_Asaad_Kelada,director_Jon_Favreau,words,Michael_words,Michael_words_total,Dwight_words,Dwight_words_total,Jim_words,Jim_words_total,Pam_words,Pam_words_total,Andy_words,Andy_words_total,Angela_words,Angela_words_total,Kevin_words,Kevin_words_total,Erin_words,Erin_words_total,Oscar_words,Oscar_words_total,Ryan_words,Ryan_words_total,Darryl_words,Darryl_words_total,Phyllis_words,Phyllis_words_total,Kelly_words,Kelly_words_total,Toby_words,Toby_words_total,Jan_words,Jan_words_total,Stanley_words,Stanley_words_total,Meredith_words,Meredith_words_total,Holly_words,Holly_words_total,Nellie_words,Nellie_words_total,Gabe_words,Gabe_words_total,Robert_words,Robert_words_total,Creed_words,Creed_words_total,David_words,David_words_total,Karen_words,Karen_words_total,Clark_words,Clark_words_total,Charles_words,Charles_words_total,Roy_words,Roy_words_total,Pete_words,Pete_words_total,Jo_words,Jo_words_total,Deangelo_words,Deangelo_words_total,Jim_about_Pam,Jim_about_Dwight,Pam_about_Jim,Pam_about_Michael,Michael_about_Jan,Michael_about_Holly,Dwight_Michael_dialog,Jim_Michael_dialog,Michael_Pam_dialog,Andy_Michael_dialog,Angela_Michael_dialog,Kevin_Michael_dialog,Erin_Michael_dialog,Michael_Oscar_dialog,Michael_Ryan_dialog,Darryl_Michael_dialog,Michael_Phyllis_dialog,Kelly_Michael_dialog,Michael_Toby_dialog,Jan_Michael_dialog,Michael_Stanley_dialog,Meredith_Michael_dialog,Holly_Michael_dialog,Gabe_Michael_dialog,Dwight_Jim_dialog,Dwight_Pam_dialog,Andy_Dwight_dialog,Angela_Dwight_dialog,Dwight_Kevin_dialog,Dwight_Erin_dialog,Dwight_Oscar_dialog,Dwight_Ryan_dialog,Darryl_Dwight_dialog,Dwight_Phyllis_dialog,Dwight_Kelly_dialog,Dwight_Toby_dialog,Dwight_Jan_dialog,Dwight_Stanley_dialog,Dwight_Meredith_dialog,Dwight_Nellie_dialog,Dwight_Gabe_dialog,Jim_Pam_dialog,Andy_Jim_dialog,Angela_Jim_dialog,Jim_Kevin_dialog,Erin_Jim_dialog,Jim_Oscar_dialog,Jim_Ryan_dialog,Darryl_Jim_dialog,Jim_Phyllis_dialog,Jim_Kelly_dialog,Jim_Toby_dialog,Jan_Jim_dialog,Jim_Stanley_dialog,Jim_Meredith_dialog,Jim_Nellie_dialog,Gabe_Jim_dialog,Andy_Pam_dialog,Angela_Pam_dialog,Kevin_Pam_dialog,Erin_Pam_dialog,Oscar_Pam_dialog,Pam_Ryan_dialog,Darryl_Pam_dialog,Pam_Phyllis_dialog,Kelly_Pam_dialog,Pam_Toby_dialog,Jan_Pam_dialog,Meredith_Pam_dialog,Nellie_Pam_dialog,Gabe_Pam_dialog,Andy_Angela_dialog,Andy_Kevin_dialog,Andy_Erin_dialog,Andy_Oscar_dialog,Andy_Ryan_dialog,Andy_Darryl_dialog,Andy_Phyllis_dialog,Andy_Kelly_dialog,Andy_Toby_dialog,Andy_Jan_dialog,Andy_Stanley_dialog,Andy_Meredith_dialog,Andy_Nellie_dialog,Andy_Gabe_dialog,Angela_Kevin_dialog,Angela_Erin_dialog,Angela_Oscar_dialog,Angela_Phyllis_dialog,Angela_Kelly_dialog,Angela_Jan_dialog,Angela_Meredith_dialog,Erin_Kevin_dialog,Kevin_Oscar_dialog,Kevin_Ryan_dialog,Darryl_Kevin_dialog,Kevin_Phyllis_dialog,Kelly_Kevin_dialog,Kevin_Toby_dialog,Jan_Kevin_dialog,Holly_Kevin_dialog,Kevin_Nellie_dialog,Gabe_Kevin_dialog,Erin_Oscar_dialog,Erin_Ryan_dialog,Darryl_Erin_dialog,Erin_Phyllis_dialog,Erin_Kelly_dialog,Erin_Stanley_dialog,Erin_Meredith_dialog,Erin_Nellie_dialog,Erin_Gabe_dialog,Oscar_Ryan_dialog,Darryl_Oscar_dialog,Oscar_Phyllis_dialog,Kelly_Oscar_dialog,Oscar_Toby_dialog,Oscar_Stanley_dialog,Kelly_Ryan_dialog,Ryan_Toby_dialog,Ryan_Stanley_dialog,Nellie_Ryan_dialog,Darryl_Kelly_dialog,Darryl_Toby_dialog,Darryl_Nellie_dialog,Darryl_Gabe_dialog,Kelly_Phyllis_dialog,Phyllis_Stanley_dialog,Holly_Phyllis_dialog,Nellie_Phyllis_dialog,Kelly_Toby_dialog,Jan_Kelly_dialog,Kelly_Stanley_dialog,Kelly_Meredith_dialog,Gabe_Kelly_dialog,Meredith_Toby_dialog,Nellie_Toby_dialog,Gabe_Toby_dialog,Holly_Jan_dialog,Holly_Meredith_dialog,dialog_mean_length,number_of_dialog,stamford,scranton,dunder,stupid,sales,news,pregnancy,bitch,promotion,leaving,hate,love,money,paper,meeting,office,date,death,wedding,party,christmas,halloween,dundies,birthday,valentine,what_she_said,laughing,whispering,screaming,singing,applause,accent,crying,smiling,sigh,kiss,one
4,Fun Run,8.8,5065,1,1,0.006613635710760183,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5191,42.78559044500096,2221.0,10.633789250626084,552.0,8.167983047582354,424.0,12.194182238489692,633.0,1.5218647659410518,79.0,8.91928337507224,463.0,2.4465420920824505,127.0,0.0,0.0,0.982469659025236,51.0,0.8283567713350029,43.0,0.2504334424966288,13.0,0.40454633018686187,21.0,0.6549797726834906,34.0,1.7915623193989598,93.0,0.7898285494124446,41.0,1.425544211134656,74.0,2.4465420920824505,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3484877672895397,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1579778830963665,0.135074290859973,0.0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.274725274725274,91.0,0.0,0.038528221922558274,0.0,0.057792332883837415,0.038528221922558274,0.057792332883837415,0.0,0.0,0.0,0.019264110961279137,0.019264110961279137,0.057792332883837415,0.19264110961279135,0.0,0.0,0.13484877672895396,0.0,0.0,0.0,0.019264110961279137,0.0,0.019264110961279137,0.0,0.0,0.0,0.0,4,1,0,0,2,0,6,0,7,2,1
4,Dunder Mifflin Infinity,8.3,4174,1,3,0.0054502103567054296,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5549,38.6556136240764,2145.0,12.308524058388901,683.0,6.001081275905569,333.0,4.84772030996576,269.0,2.4328707875292848,135.0,3.1897639214272844,177.0,0.9551270499189044,53.0,0.0,0.0,0.1081275905568571,6.0,14.362948278969185,797.0,0.0,0.0,2.036402955487475,113.0,2.2887006667868084,127.0,2.5049558479005225,139.0,2.162551811137142,120.0,0.4865741575058569,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9823391602090468,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3003003003003003,0.0,0.0,0.046620046620046623,0.0,9,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.265,100.0,0.0,0.05406379527842855,0.16219138583528564,0.03604253018561903,0.03604253018561903,0.0,0.0,0.0,0.0,0.018021265092809515,0.018021265092809515,0.14417012074247612,0.03604253018561903,0.0,0.07208506037123806,0.2162551811137142,0.018021265092809515,0.0,0.0,0.0,0.0,0.0,0.0,0.018021265092809515,0.0,0.018021265092809515,5,2,0,1,4,0,1,2,2,2,1
4,Launch Party,8.4,4064,1,5,0.005306577596945585,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5384,36.292719167904906,1954.0,13.911589895988113,749.0,9.063893016344725,488.0,4.569093610698365,246.0,8.655274888558694,466.0,8.915304606240712,480.0,2.3588410104011888,127.0,0.0,0.0,1.077265973254086,58.0,2.395988112927192,129.0,1.0029717682020802,54.0,1.9873699851411593,107.0,1.0586924219910847,57.0,0.0,0.0,0.3900445765230312,21.0,0.6315007429420505,34.0,1.5230312035661218,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4098360655737705,0.20491803278688525,0.0,0.4065040650406504,0.0,0.0,15,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.362162162162162,92.5,0.0,0.11144130757800892,0.018573551263001486,0.1300148588410104,0.1485884101040119,0.03714710252600297,0.0,0.0,0.018573551263001486,0.03714710252600297,0.0,0.03714710252600297,0.0,0.2414561664190193,0.018573551263001486,0.05572065378900446,0.07429420505200594,0.0,0.0,0.5014858841010401,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,3,0,0,1,0,0,1,1
4,Money,8.7,4377,1,7,0.005715278086080419,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4866,35.799424578709406,1742.0,11.63173037402384,566.0,7.850390464447185,382.0,7.028360049321826,342.0,2.938758734073161,143.0,0.8220304151253597,40.0,1.7673653925195232,86.0,0.0,0.0,4.130702836004932,201.0,4.06905055487053,198.0,1.972872996300863,96.0,0.20550760378133992,10.0,2.137279079325935,104.0,0.5959720509658858,29.0,7.850390464447185,382.0,2.096177558569667,102.0,0.16440608302507193,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7879161528976573,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7853403141361257,1.5706806282722514,0.0,0.29239766081871343,0.2296211251435132,0.0,4,0,5,0,0,0,0,0,13,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4539007092198584,70.5,0.0,0.02055076037813399,0.06165228113440197,0.02055076037813399,0.06165228113440197,0.0,0.0,0.0,0.0,0.0,0.02055076037813399,0.10275380189066996,0.3493629264282778,0.02055076037813399,0.0,0.06165228113440197,0.0,0.02055076037813399,0.0,0.06165228113440197,0.0,0.0,0.0,0.0,0.0,0.02055076037813399,5,2,0,1,0,1,3,0,0,1,1
4,Local Ad,8.8,4488,0,9,0.005860216598201718,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2637,41.448615851346226,1093.0,4.171406901782328,110.0,11.945392491467574,315.0,4.512703830109974,119.0,12.779673871824045,337.0,0.4929844520288206,13.0,0.9859689040576411,26.0,0.0,0.0,0.7584376185058779,20.0,2.9199848312476298,77.0,3.5267349260523324,93.0,3.147516116799393,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5688282138794084,15.0,1.023890784982935,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22753128555176336,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3174603174603175,0.634920634920635,0.0,1.680672268907563,0.0,0.0,0,0,10,9,0,0,0,0,16,9,14,0,0,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.709677419354839,31.0,0.0,0.0,0.3792188092529389,0.037921880925293895,0.07584376185058779,0.11376564277588168,0.0,0.037921880925293895,0.0,0.0,0.18960940462646947,0.07584376185058779,0.0,0.4550625711035267,0.0,0.07584376185058779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,9,1,0,2,0,1,0,1
4,Branch Wars,8.5,4150,0,10,0.005418872300030555,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894,41.25777470628887,1194.0,9.225984796129923,267.0,18.17553559087768,526.0,8.189357290946786,237.0,4.215618521078093,122.0,0.0,0.0,0.138217000691085,4.0,0.0,0.0,3.0062197650310987,87.0,0.0,0.0,0.0,0.0,0.3455425017277125,10.0,0.0,0.0,1.8659295093296475,54.0,0.0,0.0,3.1098825155494128,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.500345542501726,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1901140684410646,0.5703422053231938,0.0,2.109704641350211,0.0,0.0,22,55,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,70.0,0.0,0.2073255010366275,0.03455425017277125,0.0,0.0691085003455425,0.0,0.0,0.0,0.0,0.17277125086385625,0.0,0.10366275051831376,0.27643400138217,0.03455425017277125,0.0,0.0691085003455425,0.0,0.03455425017277125,0.0,0.03455425017277125,0.0,0.0,0.03455425017277125,0.0,0.0,0.0,1,1,0,3,0,1,0,0,0,0,1
4,Survivor Man,8.2,3984,0,11,0.005202117408029333,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702,42.96817172464841,1161.0,12.21317542561066,330.0,19.98519615099926,540.0,2.701702442635085,73.0,1.850481125092524,50.0,3.6639526276831975,99.0,1.073279052553664,29.0,0.0,0.0,2.442635085122132,66.0,0.0,0.0,0.0,0.0,1.1102886750555143,30.0,0.037009622501850484,1.0,5.366395262768321,145.0,0.0,0.0,1.073279052553664,29.0,1.3323464100666174,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6639526276831975,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.109589041095891,0.17226528854435832,0.0,48,67,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,8,0,0,7,0,0,0,0,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.027027027027027,37.0,0.0,0.0,0.037009622501850484,0.0,0.0,0.0,0.0,0.0,0.0,0.037009622501850484,0.037009622501850484,0.07401924500370098,0.0,0.037009622501850484,0.0,0.1850481125092524,0.0,0.0,0.0,0.14803849000740193,0.0,0.0,0.0,1.0362694300518134,0.0,0.07401924500370098,4,0,1,2,1,0,0,1,0,0,1
4,The Deposition,8.7,4235,0,12,0.005529861250754072,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2749,32.95743906875227,906.0,3.092033466715169,85.0,3.92870134594398,108.0,7.275372862859221,200.0,0.0,0.0,0.0,0.0,0.8002910149145144,22.0,0.0,0.0,0.327391778828665,9.0,4.3652237177155335,120.0,0.14550745725718442,4.0,0.0,0.0,4.5471080392870125,125.0,3.092033466715169,85.0,10.622044379774463,292.0,0.0,0.0,0.10913059294288832,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29101491451436884,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925925925925926,0.0,0.0,0.7726269315673289,0.0,0,0,0,0,0,0,0,0,21,0,0,0,0,39,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.516129032258065,31.0,0.0,0.0,0.07275372862859221,0.0,0.036376864314296105,0.036376864314296105,0.0,0.0,0.0,0.0,0.036376864314296105,0.10913059294288832,0.07275372862859221,0.0,0.07275372862859221,0.0,0.07275372862859221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10913059294288832,1,0,0,1,0,0,0,2,0,0,1
4,Dinner Party,9.5,8203,0,13,0.010711086621000154,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2784,40.80459770114943,1136.0,4.561781609195402,127.0,11.709770114942527,326.0,7.758620689655173,216.0,2.7298850574712645,76.0,2.7298850574712645,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4310344827586207,12.0,0.0,0.0,0.0,0.0,24.748563218390803,689.0,0.10775862068965517,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9202453987730062,0.0,0.0,1.3888888888888888,0.44014084507042256,0.0,0,19,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9885057471264367,87.0,0.0,0.03591954022988505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07183908045977011,0.17959770114942528,0.0,0.03591954022988505,0.0,0.10775862068965517,0.0,0.0,0.0,0.2514367816091954,0.0,0.0,0.10775862068965517,0.0,0.0,0.03591954022988505,1,4,1,1,1,0,3,0,0,0,1
4,Chair Model,8.0,3922,0,14,0.005121160761619239,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2670,44.831460674157306,1197.0,8.838951310861422,236.0,7.453183520599251,199.0,12.621722846441948,337.0,7.04119850187266,188.0,0.2247191011235955,6.0,7.8277153558052435,209.0,0.0,0.0,0.6741573033707865,18.0,0.0,0.0,0.0,0.0,2.5842696629213484,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44943820224719105,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0112359550561798,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0050251256281406,0.0,0.0,0.2967359050445104,0.2506265664160401,0.0,27,0,21,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.857142857142857,35.0,0.0,0.03745318352059925,0.03745318352059925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149812734082397,0.11235955056179776,0.0,0.0,0.149812734082397,0.0749063670411985,0.0749063670411985,0.0,0.0,0.0749063670411985,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,2,0,0,0,3,2,0,1
